Day,WY,month,discharge_cfps,wy_date,E_day,r_day,dishcarge_cmps
7,1992,JUN,1.5,1992-06-07,NA,NA,0.04247526988799999
7,1992,JUL,0.6,1992-07-07,NA,NA,0.016990107955199996
7,1992,AUG,1.3,1992-08-07,NA,NA,0.036811900569599994
7,1992,SEP,1.5,1992-09-07,NA,NA,0.04247526988799999
8,1992,OCT,1.4,1992-10-08,NA,NA,0.03964358522879999
8,1992,NOV,1.5,1992-11-08,NA,NA,0.04247526988799999
8,1992,DEC,1.7,1992-12-08,NA,NA,0.048138639206399984
8,1992,JAN,1.7,1992-01-08,NA,NA,0.048138639206399984
8,1992,FEB,1.7,1992-02-08,NA,NA,0.048138639206399984
8,1992,MAR,3.2,1992-03-08,NA,NA,0.0906139090944
8,1992,APR,28,1992-04-08,NA,NA,0.7928717045759999
8,1992,MAY,3.2,1992-05-08,NA,NA,0.0906139090944
8,1992,JUN,1.5,1992-06-08,NA,NA,0.04247526988799999
8,1992,JUL,0.6,1992-07-08,NA,NA,0.016990107955199996
8,1992,AUG,1.2,1992-08-08,NA,NA,0.03398021591039999
8,1992,SEP,1.5,1992-09-08,NA,NA,0.04247526988799999
9,1992,OCT,1.4,1992-10-09,NA,NA,0.03964358522879999
9,1992,NOV,1.5,1992-11-09,NA,NA,0.04247526988799999
9,1992,DEC,1.8,1992-12-09,NA,NA,0.050970323865599985
9,1992,JAN,1.5,1992-01-09,NA,NA,0.04247526988799999
9,1992,FEB,2.1,1992-02-09,NA,NA,0.05946537784319999
9,1992,MAR,3,1992-03-09,NA,NA,0.08495053977599998
9,1992,APR,30.8,1992-04-09,NA,NA,0.8721588750335998
9,1992,MAY,4.2,1992-05-09,NA,NA,0.11893075568639998
9,1992,JUN,1.4,1992-06-09,NA,NA,0.03964358522879999
9,1992,JUL,0.6,1992-07-09,NA,NA,0.016990107955199996
9,1992,AUG,1.1,1992-08-09,NA,NA,0.031148531251199995
9,1992,SEP,1.5,1992-09-09,NA,NA,0.04247526988799999
10,1992,OCT,1.5,1992-10-10,NA,NA,0.04247526988799999
10,1992,NOV,1.7,1992-11-10,NA,NA,0.048138639206399984
10,1992,DEC,1.6,1992-12-10,NA,NA,0.0453069545472
10,1992,JAN,1.6,1992-01-10,NA,NA,0.0453069545472
10,1992,FEB,2.1,1992-02-10,NA,NA,0.05946537784319999
10,1992,MAR,3.3,1992-03-10,NA,NA,0.09344559375359997
10,1992,APR,28.9,1992-04-10,NA,NA,0.8183568665087998
10,1992,MAY,11,1992-05-10,NA,NA,0.3114853125119999
10,1992,JUN,1.2,1992-06-10,NA,NA,0.03398021591039999
10,1992,JUL,0.9,1992-07-10,NA,NA,0.025485161932799993
10,1992,AUG,1.1,1992-08-10,NA,NA,0.031148531251199995
10,1992,SEP,1.4,1992-09-10,NA,NA,0.03964358522879999
11,1992,OCT,1.5,1992-10-11,NA,NA,0.04247526988799999
11,1992,NOV,1.9,1992-11-11,NA,NA,0.05380200852479998
11,1992,DEC,1.7,1992-12-11,NA,NA,0.048138639206399984
11,1992,JAN,1.6,1992-01-11,NA,NA,0.0453069545472
11,1992,FEB,1.8,1992-02-11,NA,NA,0.050970323865599985
11,1992,MAR,3.4,1992-03-11,NA,NA,0.09627727841279997
11,1992,APR,27.4,1992-04-11,NA,NA,0.7758815966207998
11,1992,MAY,4.6,1992-05-11,NA,NA,0.13025749432319994
11,1992,JUN,1.1,1992-06-11,NA,NA,0.031148531251199995
11,1992,JUL,6.7,1992-07-11,NA,NA,0.18972287216639996
11,1992,AUG,1.6,1992-08-11,NA,NA,0.0453069545472
11,1992,SEP,1.4,1992-09-11,NA,NA,0.03964358522879999
12,1992,OCT,1.5,1992-10-12,NA,NA,0.04247526988799999
12,1992,NOV,1.8,1992-11-12,NA,NA,0.050970323865599985
12,1992,DEC,1.7,1992-12-12,NA,NA,0.048138639206399984
12,1992,JAN,1.6,1992-01-12,NA,NA,0.0453069545472
12,1992,FEB,2,1992-02-12,NA,NA,0.05663369318399999
12,1992,MAR,3,1992-03-12,NA,NA,0.08495053977599998
12,1992,APR,27.7,1992-04-12,NA,NA,0.7843766505983998
12,1992,MAY,3.2,1992-05-12,NA,NA,0.0906139090944
12,1992,JUN,1.1,1992-06-12,NA,NA,0.031148531251199995
12,1992,JUL,12,1992-07-12,NA,NA,0.3398021591039999
12,1992,AUG,1.2,1992-08-12,NA,NA,0.03398021591039999
12,1992,SEP,1.4,1992-09-12,NA,NA,0.03964358522879999
13,1992,OCT,1.5,1992-10-13,NA,NA,0.04247526988799999
13,1992,NOV,1.5,1992-11-13,NA,NA,0.04247526988799999
13,1992,DEC,1.6,1992-12-13,NA,NA,0.0453069545472
13,1992,JAN,1.7,1992-01-13,NA,NA,0.048138639206399984
13,1992,FEB,2.1,1992-02-13,NA,NA,0.05946537784319999
13,1992,MAR,3.3,1992-03-13,NA,NA,0.09344559375359997
13,1992,APR,28.1,1992-04-13,NA,NA,0.7957033892351998
13,1992,MAY,2.7,1992-05-13,NA,NA,0.07645548579839999
13,1992,JUN,1,1992-06-13,NA,NA,0.028316846591999994
13,1992,JUL,4.7,1992-07-13,NA,NA,0.13308917898239997
13,1992,AUG,1.2,1992-08-13,NA,NA,0.03398021591039999
13,1992,SEP,1.5,1992-09-13,NA,NA,0.04247526988799999
14,1992,OCT,1.5,1992-10-14,NA,NA,0.04247526988799999
14,1992,NOV,1.8,1992-11-14,NA,NA,0.050970323865599985
14,1992,DEC,1.6,1992-12-14,NA,NA,0.0453069545472
14,1992,JAN,1.7,1992-01-14,NA,NA,0.048138639206399984
14,1992,FEB,2,1992-02-14,NA,NA,0.05663369318399999
14,1992,MAR,3,1992-03-14,NA,NA,0.08495053977599998
14,1992,APR,30.9,1992-04-14,NA,NA,0.8749905596927997
14,1992,MAY,2.4,1992-05-14,NA,NA,0.06796043182079999
14,1992,JUN,1.1,1992-06-14,NA,NA,0.031148531251199995
14,1992,JUL,1.8,1992-07-14,NA,NA,0.050970323865599985
14,1992,AUG,1.1,1992-08-14,NA,NA,0.031148531251199995
14,1992,SEP,1.5,1992-09-14,NA,NA,0.04247526988799999
15,1992,OCT,1.5,1992-10-15,NA,NA,0.04247526988799999
15,1992,NOV,2.4,1992-11-15,NA,NA,0.06796043182079999
15,1992,DEC,1.6,1992-12-15,NA,NA,0.0453069545472
15,1992,JAN,1.7,1992-01-15,NA,NA,0.048138639206399984
15,1992,FEB,1.5,1992-02-15,NA,NA,0.04247526988799999
15,1992,MAR,3.1,1992-03-15,NA,NA,0.08778222443519998
15,1992,APR,28.7,1992-04-15,NA,NA,0.8126934971903997
15,1992,MAY,2.3,1992-05-15,NA,NA,0.06512874716159997
15,1992,JUN,0.9,1992-06-15,NA,NA,0.025485161932799993
15,1992,JUL,1.2,1992-07-15,NA,NA,0.03398021591039999
15,1992,AUG,1,1992-08-15,NA,NA,0.028316846591999994
15,1992,SEP,1.6,1992-09-15,NA,NA,0.0453069545472
16,1992,OCT,1.5,1992-10-16,NA,NA,0.04247526988799999
16,1992,NOV,2.1,1992-11-16,NA,NA,0.05946537784319999
16,1992,DEC,1.6,1992-12-16,NA,NA,0.0453069545472
16,1992,JAN,1.7,1992-01-16,NA,NA,0.048138639206399984
16,1992,FEB,1.6,1992-02-16,NA,NA,0.0453069545472
16,1992,MAR,3.4,1992-03-16,NA,NA,0.09627727841279997
16,1992,APR,30.4,1992-04-16,NA,NA,0.8608321363967997
16,1992,MAY,2.2,1992-05-16,NA,NA,0.06229706250239999
16,1992,JUN,0.9,1992-06-16,NA,NA,0.025485161932799993
16,1992,JUL,0.6,1992-07-16,NA,NA,0.016990107955199996
16,1992,AUG,1,1992-08-16,NA,NA,0.028316846591999994
16,1992,SEP,1.5,1992-09-16,NA,NA,0.04247526988799999
17,1992,OCT,1.5,1992-10-17,NA,NA,0.04247526988799999
17,1992,NOV,2.2,1992-11-17,NA,NA,0.06229706250239999
17,1992,DEC,1.6,1992-12-17,NA,NA,0.0453069545472
17,1992,JAN,1.7,1992-01-17,NA,NA,0.048138639206399984
17,1992,FEB,1.7,1992-02-17,NA,NA,0.048138639206399984
17,1992,MAR,3.6,1992-03-17,NA,NA,0.10194064773119997
17,1992,APR,25.8,1992-04-17,NA,NA,0.7305746420735999
17,1992,MAY,1.8,1992-05-17,NA,NA,0.050970323865599985
17,1992,JUN,0.8,1992-06-17,NA,NA,0.0226534772736
17,1992,JUL,0.6,1992-07-17,NA,NA,0.016990107955199996
17,1992,AUG,1,1992-08-17,NA,NA,0.028316846591999994
17,1992,SEP,1.4,1992-09-17,NA,NA,0.03964358522879999
18,1992,OCT,1.5,1992-10-18,NA,NA,0.04247526988799999
18,1992,NOV,2,1992-11-18,NA,NA,0.05663369318399999
18,1992,DEC,1.5,1992-12-18,NA,NA,0.04247526988799999
18,1992,JAN,1.8,1992-01-18,NA,NA,0.050970323865599985
18,1992,FEB,1.7,1992-02-18,NA,NA,0.048138639206399984
18,1992,MAR,3.7,1992-03-18,NA,NA,0.10477233239039999
18,1992,APR,18.9,1992-04-18,NA,NA,0.5351884005887998
18,1992,MAY,1.8,1992-05-18,NA,NA,0.050970323865599985
18,1992,JUN,0.8,1992-06-18,NA,NA,0.0226534772736
18,1992,JUL,0.6,1992-07-18,NA,NA,0.016990107955199996
18,1992,AUG,1,1992-08-18,NA,NA,0.028316846591999994
18,1992,SEP,1.5,1992-09-18,NA,NA,0.04247526988799999
19,1992,OCT,1.6,1992-10-19,NA,NA,0.0453069545472
19,1992,NOV,1.9,1992-11-19,NA,NA,0.05380200852479998
19,1992,DEC,1.6,1992-12-19,NA,NA,0.0453069545472
19,1992,JAN,1.6,1992-01-19,NA,NA,0.0453069545472
19,1992,FEB,1.7,1992-02-19,NA,NA,0.048138639206399984
19,1992,MAR,4.1,1992-03-19,NA,NA,0.11609907102719996
19,1992,APR,14.9,1992-04-19,NA,NA,0.4219210142207999
19,1992,MAY,2.1,1992-05-19,NA,NA,0.05946537784319999
19,1992,JUN,0.8,1992-06-19,NA,NA,0.0226534772736
19,1992,JUL,0.6,1992-07-19,NA,NA,0.016990107955199996
19,1992,AUG,1.1,1992-08-19,NA,NA,0.031148531251199995
19,1992,SEP,1.9,1992-09-19,NA,NA,0.05380200852479998
20,1992,OCT,1.6,1992-10-20,NA,NA,0.0453069545472
20,1992,NOV,2.1,1992-11-20,NA,NA,0.05946537784319999
20,1992,DEC,1.6,1992-12-20,NA,NA,0.0453069545472
20,1992,JAN,1.8,1992-01-20,NA,NA,0.050970323865599985
20,1992,FEB,1.7,1992-02-20,NA,NA,0.048138639206399984
20,1992,MAR,3.9,1992-03-20,NA,NA,0.11043570170879997
20,1992,APR,12.9,1992-04-20,NA,NA,0.36528732103679995
20,1992,MAY,9.6,1992-05-20,NA,NA,0.27184172728319994
20,1992,JUN,0.8,1992-06-20,NA,NA,0.0226534772736
20,1992,JUL,0.6,1992-07-20,NA,NA,0.016990107955199996
20,1992,AUG,1.1,1992-08-20,NA,NA,0.031148531251199995
20,1992,SEP,1.5,1992-09-20,NA,NA,0.04247526988799999
21,1992,OCT,1.6,1992-10-21,NA,NA,0.0453069545472
21,1992,NOV,1.9,1992-11-21,NA,NA,0.05380200852479998
21,1992,DEC,1.6,1992-12-21,NA,NA,0.0453069545472
21,1992,JAN,1.6,1992-01-21,NA,NA,0.0453069545472
21,1992,FEB,1.6,1992-02-21,NA,NA,0.0453069545472
21,1992,MAR,4.3,1992-03-21,NA,NA,0.12176244034559998
21,1992,APR,11.4,1992-04-21,NA,NA,0.3228120511487999
21,1992,MAY,8.2,1992-05-21,NA,NA,0.23219814205439993
21,1992,JUN,0.8,1992-06-21,NA,NA,0.0226534772736
21,1992,JUL,0.6,1992-07-21,NA,NA,0.016990107955199996
21,1992,AUG,1,1992-08-21,NA,NA,0.028316846591999994
21,1992,SEP,1.5,1992-09-21,NA,NA,0.04247526988799999
22,1992,OCT,1.6,1992-10-22,NA,NA,0.0453069545472
22,1992,NOV,1.8,1992-11-22,NA,NA,0.050970323865599985
22,1992,DEC,1.6,1992-12-22,NA,NA,0.0453069545472
22,1992,JAN,1.6,1992-01-22,NA,NA,0.0453069545472
22,1992,FEB,1.8,1992-02-22,NA,NA,0.050970323865599985
22,1992,MAR,4.2,1992-03-22,NA,NA,0.11893075568639998
22,1992,APR,8.1,1992-04-22,NA,NA,0.22936645739519992
22,1992,MAY,12.6,1992-05-22,NA,NA,0.3567922670591999
22,1992,JUN,0.7,1992-06-22,NA,NA,0.019821792614399994
22,1992,JUL,0.7,1992-07-22,NA,NA,0.019821792614399994
22,1992,AUG,2.1,1992-08-22,NA,NA,0.05946537784319999
22,1992,SEP,1.4,1992-09-22,NA,NA,0.03964358522879999
23,1992,OCT,1.7,1992-10-23,NA,NA,0.048138639206399984
23,1992,NOV,2,1992-11-23,NA,NA,0.05663369318399999
23,1992,DEC,1.6,1992-12-23,NA,NA,0.0453069545472
23,1992,JAN,1.7,1992-01-23,NA,NA,0.048138639206399984
23,1992,FEB,2.2,1992-02-23,NA,NA,0.06229706250239999
23,1992,MAR,4.1,1992-03-23,NA,NA,0.11609907102719996
23,1992,APR,6.3,1992-04-23,NA,NA,0.17839613352959996
23,1992,MAY,9,1992-05-23,NA,NA,0.25485161932799993
23,1992,JUN,0.8,1992-06-23,NA,NA,0.0226534772736
23,1992,JUL,5.5,1992-07-23,NA,NA,0.15574265625599995
23,1992,AUG,1.5,1992-08-23,NA,NA,0.04247526988799999
23,1992,SEP,1.4,1992-09-23,NA,NA,0.03964358522879999
24,1992,OCT,1.9,1992-10-24,NA,NA,0.05380200852479998
24,1992,NOV,1.7,1992-11-24,NA,NA,0.048138639206399984
24,1992,DEC,1.5,1992-12-24,NA,NA,0.04247526988799999
24,1992,JAN,1.7,1992-01-24,NA,NA,0.048138639206399984
24,1992,FEB,2.4,1992-02-24,NA,NA,0.06796043182079999
24,1992,MAR,4.2,1992-03-24,NA,NA,0.11893075568639998
24,1992,APR,6,1992-04-24,NA,NA,0.16990107955199996
24,1992,MAY,6,1992-05-24,NA,NA,0.16990107955199996
24,1992,JUN,0.7,1992-06-24,NA,NA,0.019821792614399994
24,1992,JUL,10.5,1992-07-24,NA,NA,0.2973268892159999
24,1992,AUG,4.1,1992-08-24,NA,NA,0.11609907102719996
24,1992,SEP,1.4,1992-09-24,NA,NA,0.03964358522879999
25,1992,OCT,1.8,1992-10-25,NA,NA,0.050970323865599985
25,1992,NOV,1.7,1992-11-25,NA,NA,0.048138639206399984
25,1992,DEC,1.6,1992-12-25,NA,NA,0.0453069545472
25,1992,JAN,1.6,1992-01-25,NA,NA,0.0453069545472
25,1992,FEB,2.4,1992-02-25,NA,NA,0.06796043182079999
25,1992,MAR,4.5,1992-03-25,NA,NA,0.12742580966399997
25,1992,APR,5.6,1992-04-25,NA,NA,0.15857434091519995
25,1992,MAY,4.6,1992-05-25,NA,NA,0.13025749432319994
25,1992,JUN,1,1992-06-25,NA,NA,0.028316846591999994
25,1992,JUL,10,1992-07-25,NA,NA,0.2831684659199999
25,1992,AUG,1.9,1992-08-25,NA,NA,0.05380200852479998
25,1992,SEP,1.4,1992-09-25,NA,NA,0.03964358522879999
26,1992,OCT,1.8,1992-10-26,NA,NA,0.050970323865599985
26,1992,NOV,1.8,1992-11-26,NA,NA,0.050970323865599985
26,1992,DEC,1.7,1992-12-26,NA,NA,0.048138639206399984
26,1992,JAN,1.7,1992-01-26,NA,NA,0.048138639206399984
26,1992,FEB,2.4,1992-02-26,NA,NA,0.06796043182079999
26,1992,MAR,5.2,1992-03-26,NA,NA,0.14724760227839997
26,1992,APR,5.1,1992-04-26,NA,NA,0.14441591761919995
26,1992,MAY,4.5,1992-05-26,NA,NA,0.12742580966399997
26,1992,JUN,0.9,1992-06-26,NA,NA,0.025485161932799993
26,1992,JUL,9.8,1992-07-26,NA,NA,0.2775050966016
26,1992,AUG,1.6,1992-08-26,NA,NA,0.0453069545472
26,1992,SEP,1.4,1992-09-26,NA,NA,0.03964358522879999
27,1992,OCT,1.8,1992-10-27,NA,NA,0.050970323865599985
27,1992,NOV,1.8,1992-11-27,NA,NA,0.050970323865599985
27,1992,DEC,1.6,1992-12-27,NA,NA,0.0453069545472
27,1992,JAN,1.8,1992-01-27,NA,NA,0.050970323865599985
27,1992,FEB,2.6,1992-02-27,NA,NA,0.07362380113919999
27,1992,MAR,6.5,1992-03-27,NA,NA,0.18405950284799996
27,1992,APR,4.5,1992-04-27,NA,NA,0.12742580966399997
27,1992,MAY,5,1992-05-27,NA,NA,0.14158423295999994
27,1992,JUN,0.7,1992-06-27,NA,NA,0.019821792614399994
27,1992,JUL,4.8,1992-07-27,NA,NA,0.13592086364159997
27,1992,AUG,1.5,1992-08-27,NA,NA,0.04247526988799999
27,1992,SEP,1.4,1992-09-27,NA,NA,0.03964358522879999
28,1992,OCT,2,1992-10-28,NA,NA,0.05663369318399999
28,1992,NOV,1.9,1992-11-28,NA,NA,0.05380200852479998
28,1992,DEC,1.7,1992-12-28,NA,NA,0.048138639206399984
28,1992,JAN,1.7,1992-01-28,NA,NA,0.048138639206399984
28,1992,FEB,2.5,1992-02-28,NA,NA,0.07079211647999997
28,1992,MAR,6,1992-03-28,NA,NA,0.16990107955199996
28,1992,APR,4,1992-04-28,NA,NA,0.11326738636799998
28,1992,MAY,3.8,1992-05-28,NA,NA,0.10760401704959996
28,1992,JUN,0.7,1992-06-28,NA,NA,0.019821792614399994
28,1992,JUL,1.6,1992-07-28,NA,NA,0.0453069545472
28,1992,AUG,1.5,1992-08-28,NA,NA,0.04247526988799999
28,1992,SEP,1.4,1992-09-28,NA,NA,0.03964358522879999
29,1992,OCT,2.1,1992-10-29,NA,NA,0.05946537784319999
29,1992,NOV,1.9,1992-11-29,NA,NA,0.05380200852479998
29,1992,DEC,1.6,1992-12-29,NA,NA,0.0453069545472
29,1992,JAN,1.8,1992-01-29,NA,NA,0.050970323865599985
29,1992,FEB,2.1,1992-02-29,NA,NA,0.05946537784319999
29,1992,MAR,5.9,1992-03-29,NA,NA,0.16706939489279998
29,1992,APR,3.7,1992-04-29,NA,NA,0.10477233239039999
29,1992,MAY,3.3,1992-05-29,NA,NA,0.09344559375359997
29,1992,JUN,0.6,1992-06-29,NA,NA,0.016990107955199996
29,1992,JUL,1.2,1992-07-29,NA,NA,0.03398021591039999
29,1992,AUG,1.5,1992-08-29,NA,NA,0.04247526988799999
29,1992,SEP,1.4,1992-09-29,NA,NA,0.03964358522879999
30,1992,OCT,1.9,1992-10-30,NA,NA,0.05380200852479998
30,1992,NOV,1.8,1992-11-30,NA,NA,0.050970323865599985
30,1992,DEC,1.5,1992-12-30,NA,NA,0.04247526988799999
30,1992,JAN,1.7,1992-01-30,NA,NA,0.048138639206399984
30,1992,FEB,NA,NA,NA,NA,NA
30,1992,MAR,6.9,1992-03-30,NA,NA,0.19538624148479997
30,1992,APR,3.3,1992-04-30,NA,NA,0.09344559375359997
30,1992,MAY,3.4,1992-05-30,NA,NA,0.09627727841279997
30,1992,JUN,0.6,1992-06-30,NA,NA,0.016990107955199996
30,1992,JUL,1.2,1992-07-30,NA,NA,0.03398021591039999
30,1992,AUG,1.6,1992-08-30,NA,NA,0.0453069545472
30,1992,SEP,1.4,1992-09-30,NA,NA,0.03964358522879999
31,1992,OCT,2,1992-10-31,NA,NA,0.05663369318399999
31,1992,NOV,NA,NA,NA,NA,NA
31,1992,DEC,1.5,1992-12-31,NA,NA,0.04247526988799999
31,1992,JAN,1.7,1992-01-31,NA,NA,0.048138639206399984
31,1992,FEB,NA,NA,NA,NA,NA
31,1992,MAR,8.5,1992-03-31,NA,NA,0.24069319603199996
31,1992,APR,NA,NA,NA,NA,NA
31,1992,MAY,2.7,1992-05-31,NA,NA,0.07645548579839999
31,1992,JUN,NA,NA,NA,NA,NA
31,1992,JUL,1.2,1992-07-31,NA,NA,0.03398021591039999
31,1992,AUG,1.8,1992-08-31,NA,NA,0.050970323865599985
31,1992,SEP,NA,NA,NA,NA,NA
1,1993,OCT,1.5,1993-10-01,NA,NA,0.04247526988799999
1,1993,NOV,1.6,1993-11-01,NA,NA,0.0453069545472
1,1993,DEC,3.1,1993-12-01,NA,NA,0.08778222443519998
1,1993,JAN,NA,1993-01-01,NA,NA,NA
1,1993,FEB,NA,1993-02-01,NA,NA,NA
1,1993,MAR,1.6,1993-03-01,NA,NA,0.0453069545472
1,1993,APR,24,1993-04-01,NA,NA,0.6796043182079998
1,1993,MAY,NA,1993-05-01,NA,NA,NA
1,1993,JUN,NA,1993-06-01,NA,NA,NA
1,1993,JUL,NA,1993-07-01,NA,NA,NA
1,1993,AUG,0.66,1993-08-01,NA,NA,0.018689118750719994
1,1993,SEP,0.95,1993-09-01,NA,NA,0.02690100426239999
2,1993,OCT,1.3,1993-10-02,NA,NA,0.036811900569599994
2,1993,NOV,1.7,1993-11-02,NA,NA,0.048138639206399984
2,1993,DEC,3.2,1993-12-02,NA,NA,0.0906139090944
2,1993,JAN,NA,1993-01-02,NA,NA,NA
2,1993,FEB,NA,1993-02-02,NA,NA,NA
2,1993,MAR,1.9,1993-03-02,NA,NA,0.05380200852479998
2,1993,APR,22,1993-04-02,NA,NA,0.6229706250239998
2,1993,MAY,NA,1993-05-02,NA,NA,NA
2,1993,JUN,NA,1993-06-02,NA,NA,NA
2,1993,JUL,NA,1993-07-02,NA,NA,NA
2,1993,AUG,0.61,1993-08-02,NA,NA,0.017273276421119994
2,1993,SEP,0.87,1993-09-02,NA,NA,0.024635656535039994
3,1993,OCT,1.3,1993-10-03,NA,NA,0.036811900569599994
3,1993,NOV,1.6,1993-11-03,NA,NA,0.0453069545472
3,1993,DEC,3.2,1993-12-03,NA,NA,0.0906139090944
3,1993,JAN,NA,1993-01-03,NA,NA,NA
3,1993,FEB,NA,1993-02-03,NA,NA,NA
3,1993,MAR,2.2,1993-03-03,NA,NA,0.06229706250239999
3,1993,APR,21,1993-04-03,NA,NA,0.5946537784319998
3,1993,MAY,NA,1993-05-03,NA,NA,NA
3,1993,JUN,NA,1993-06-03,NA,NA,NA
3,1993,JUL,NA,1993-07-03,NA,NA,NA
3,1993,AUG,0.6,1993-08-03,NA,NA,0.016990107955199996
3,1993,SEP,0.83,1993-09-03,NA,NA,0.02350298267135999
4,1993,OCT,1.3,1993-10-04,NA,NA,0.036811900569599994
4,1993,NOV,2,1993-11-04,NA,NA,0.05663369318399999
4,1993,DEC,3.2,1993-12-04,NA,NA,0.0906139090944
4,1993,JAN,NA,1993-01-04,NA,NA,NA
4,1993,FEB,NA,1993-02-04,NA,NA,NA
4,1993,MAR,2.4,1993-03-04,NA,NA,0.06796043182079999
4,1993,APR,16,1993-04-04,NA,NA,0.4530695454719999
4,1993,MAY,NA,1993-05-04,NA,NA,NA
4,1993,JUN,NA,1993-06-04,NA,NA,NA
4,1993,JUL,NA,1993-07-04,NA,NA,NA
4,1993,AUG,0.63,1993-08-04,NA,NA,0.01783961335296
4,1993,SEP,0.83,1993-09-04,NA,NA,0.02350298267135999
5,1993,OCT,1.3,1993-10-05,NA,NA,0.036811900569599994
5,1993,NOV,2.1,1993-11-05,NA,NA,0.05946537784319999
5,1993,DEC,3.2,1993-12-05,NA,NA,0.0906139090944
5,1993,JAN,NA,1993-01-05,NA,NA,NA
5,1993,FEB,NA,1993-02-05,NA,NA,NA
5,1993,MAR,2.4,1993-03-05,NA,NA,0.06796043182079999
5,1993,APR,14,1993-04-05,NA,NA,0.39643585228799993
5,1993,MAY,NA,1993-05-05,NA,NA,NA
5,1993,JUN,NA,1993-06-05,NA,NA,NA
5,1993,JUL,NA,1993-07-05,NA,NA,NA
5,1993,AUG,0.61,1993-08-05,NA,NA,0.017273276421119994
5,1993,SEP,0.86,1993-09-05,NA,NA,0.024352488069119993
6,1993,OCT,1.3,1993-10-06,NA,NA,0.036811900569599994
6,1993,NOV,1.9,1993-11-06,NA,NA,0.05380200852479998
6,1993,DEC,3.2,1993-12-06,NA,NA,0.0906139090944
6,1993,JAN,NA,1993-01-06,NA,NA,NA
6,1993,FEB,NA,1993-02-06,NA,NA,NA
6,1993,MAR,2.1,1993-03-06,NA,NA,0.05946537784319999
6,1993,APR,16,1993-04-06,NA,NA,0.4530695454719999
6,1993,MAY,NA,1993-05-06,NA,NA,NA
6,1993,JUN,NA,1993-06-06,NA,NA,NA
6,1993,JUL,NA,1993-07-06,NA,NA,NA
6,1993,AUG,0.6,1993-08-06,NA,NA,0.016990107955199996
6,1993,SEP,0.88,1993-09-06,NA,NA,0.024918825000959995
7,1993,OCT,1.3,1993-10-07,NA,NA,0.036811900569599994
7,1993,NOV,2,1993-11-07,NA,NA,0.05663369318399999
7,1993,DEC,3.2,1993-12-07,NA,NA,0.0906139090944
7,1993,JAN,NA,1993-01-07,NA,NA,NA
7,1993,FEB,NA,1993-02-07,NA,NA,NA
7,1993,MAR,2.1,1993-03-07,NA,NA,0.05946537784319999
7,1993,APR,18,1993-04-07,NA,NA,0.5097032386559999
7,1993,MAY,NA,1993-05-07,NA,NA,NA
7,1993,JUN,NA,1993-06-07,NA,NA,NA
7,1993,JUL,NA,1993-07-07,NA,NA,NA
7,1993,AUG,0.62,1993-08-07,NA,NA,0.017556444887039994
7,1993,SEP,0.87,1993-09-07,NA,NA,0.024635656535039994
8,1993,OCT,1.4,1993-10-08,NA,NA,0.03964358522879999
8,1993,NOV,1.9,1993-11-08,NA,NA,0.05380200852479998
8,1993,DEC,3.2,1993-12-08,NA,NA,0.0906139090944
8,1993,JAN,NA,1993-01-08,NA,NA,NA
8,1993,FEB,NA,1993-02-08,NA,NA,NA
8,1993,MAR,2.3,1993-03-08,NA,NA,0.06512874716159997
8,1993,APR,22,1993-04-08,NA,NA,0.6229706250239998
8,1993,MAY,NA,1993-05-08,NA,NA,NA
8,1993,JUN,NA,1993-06-08,NA,NA,NA
8,1993,JUL,NA,1993-07-08,NA,NA,NA
8,1993,AUG,0.67,1993-08-08,NA,NA,0.018972287216639995
8,1993,SEP,0.82,1993-09-08,NA,NA,0.023219814205439993
9,1993,OCT,1.4,1993-10-09,NA,NA,0.03964358522879999
9,1993,NOV,1.6,1993-11-09,NA,NA,0.0453069545472
9,1993,DEC,3.2,1993-12-09,NA,NA,0.0906139090944
9,1993,JAN,NA,1993-01-09,NA,NA,NA
9,1993,FEB,NA,1993-02-09,NA,NA,NA
9,1993,MAR,2.4,1993-03-09,NA,NA,0.06796043182079999
9,1993,APR,21,1993-04-09,NA,NA,0.5946537784319998
9,1993,MAY,NA,1993-05-09,NA,NA,NA
9,1993,JUN,NA,1993-06-09,NA,NA,NA
9,1993,JUL,NA,1993-07-09,NA,NA,NA
9,1993,AUG,0.69,1993-08-09,NA,NA,0.019538624148479993
9,1993,SEP,0.8,1993-09-09,NA,NA,0.0226534772736
10,1993,OCT,1.4,1993-10-10,NA,NA,0.03964358522879999
10,1993,NOV,1.6,1993-11-10,NA,NA,0.0453069545472
10,1993,DEC,3.2,1993-12-10,NA,NA,0.0906139090944
10,1993,JAN,NA,1993-01-10,NA,NA,NA
10,1993,FEB,NA,1993-02-10,NA,NA,NA
10,1993,MAR,2.4,1993-03-10,NA,NA,0.06796043182079999
10,1993,APR,NA,1993-04-10,NA,NA,NA
10,1993,MAY,NA,1993-05-10,NA,NA,NA
10,1993,JUN,NA,1993-06-10,NA,NA,NA
10,1993,JUL,NA,1993-07-10,NA,NA,NA
10,1993,AUG,0.77,1993-08-10,NA,NA,0.021803971875839996
10,1993,SEP,NA,1993-09-10,NA,NA,NA
11,1993,OCT,1.4,1993-10-11,NA,NA,0.03964358522879999
11,1993,NOV,1.6,1993-11-11,NA,NA,0.0453069545472
11,1993,DEC,3.2,1993-12-11,NA,NA,0.0906139090944
11,1993,JAN,NA,1993-01-11,NA,NA,NA
