Date,waterYear,ppt,tmean,freeze,precip_type,prism_snow_mm,month,prism_snow_mm_accum
2019-04-19,2019,2.22,10.214,0,rain,0,4,0
2019-04-20,2019,0,10.151,0,rain,0,4,0
2019-04-21,2019,0,8.2,0,rain,0,4,0
2019-04-22,2019,0,5.687,0,rain,0,4,0
2019-04-23,2019,0,5.074,0,rain,0,4,0
2019-04-24,2019,0,8.354,0,rain,0,4,0
2019-04-25,2019,2.22,10.758,0,rain,0,4,0
2019-04-26,2019,0,11.899,0,rain,0,4,0
2019-04-27,2019,0,11.545,0,rain,0,4,0
2019-04-28,2019,0,11.322,0,rain,0,4,0
2019-04-29,2019,3.046,7.567,0,rain,0,4,0
2019-04-30,2019,4.672,3.923,0,rain,0,4,0
2019-05-01,2019,0,5.602,0,rain,0,5,0
2019-05-02,2019,0,7.478,0,rain,0,5,0
2019-05-03,2019,0,7.289,0,rain,0,5,0
2019-05-04,2019,0,10.044,0,rain,0,5,0
2019-05-05,2019,0,11.222,0,rain,0,5,0
2019-05-06,2019,0,9.51,0,rain,0,5,0
2019-05-07,2019,0,6.923,0,rain,0,5,0
2019-05-08,2019,5.024,3.721,0,rain,0,5,0
2019-05-09,2019,14.057,3.617,0,rain,0,5,0
2019-05-10,2019,11.899,2.523,0,rain,0,5,0
2019-05-11,2019,0,5.391,0,rain,0,5,0
2019-05-12,2019,0,7.802,0,rain,0,5,0
2019-05-13,2019,0,10.787,0,rain,0,5,0
2019-05-14,2019,0,13.245,0,rain,0,5,0
2019-05-15,2019,0,14.509,0,rain,0,5,0
2019-05-16,2019,0,11.142,0,rain,0,5,0
2019-05-17,2019,13.799,2.962,0,rain,0,5,0
2019-05-18,2019,2.143,3.563,0,rain,0,5,0
2019-05-19,2019,0.123,4.387,0,rain,0,5,0
2019-05-20,2019,30.857,-0.215,1,snow,30.857,5,0
2019-05-21,2019,5.131,1.421,0,rain,0,5,0
2019-05-22,2019,2.372,1.293,0,rain,0,5,0
2019-05-23,2019,11.103,1.299,0,rain,0,5,0
2019-05-24,2019,0,5.2,0,rain,0,5,0
2019-05-25,2019,0,9.703,0,rain,0,5,0
2019-05-26,2019,0,9.693,0,rain,0,5,0
2019-05-27,2019,0,4.235,0,rain,0,5,0
2019-05-28,2019,2.143,4.257,0,rain,0,5,0
2019-05-29,2019,0,5.889,0,rain,0,5,0
2019-05-30,2019,0,7.998,0,rain,0,5,0
2019-05-31,2019,0,12.269,0,rain,0,5,0
2019-06-01,2019,0,14.472,0,rain,0,6,0
2019-06-02,2019,0,14.663,0,rain,0,6,0
2019-06-03,2019,0,14.189,0,rain,0,6,0
2019-06-04,2019,0,14.041,0,rain,0,6,0
2019-06-05,2019,0,14.006,0,rain,0,6,0
2019-06-06,2019,0,16.368,0,rain,0,6,0
2019-06-07,2019,0,16.124,0,rain,0,6,0
2019-06-08,2019,0,14.831,0,rain,0,6,0
2019-06-09,2019,0,13.597,0,rain,0,6,0
2019-06-10,2019,0,15.606,0,rain,0,6,0
2019-06-11,2019,0,16.99,0,rain,0,6,0
2019-06-12,2019,0,17.492,0,rain,0,6,0
2019-06-13,2019,0,18.507,0,rain,0,6,0
2019-06-14,2019,0,17.161,0,rain,0,6,0
2019-06-15,2019,0,14.955,0,rain,0,6,0
2019-06-16,2019,2.387,15.483,0,rain,0,6,0
2019-06-17,2019,0,14.751,0,rain,0,6,0
2019-06-18,2019,0,14.625,0,rain,0,6,0
2019-06-19,2019,0,15.99,0,rain,0,6,0
2019-06-20,2019,0,17.28,0,rain,0,6,0
2019-06-21,2019,0,15.434,0,rain,0,6,0
2019-06-22,2019,6.647,8.601,0,rain,0,6,0
2019-06-23,2019,0,8.849,0,rain,0,6,0
2019-06-24,2019,0,13.629,0,rain,0,6,0
2019-06-25,2019,0,17.273,0,rain,0,6,0
2019-06-26,2019,0,17.435,0,rain,0,6,0
2019-06-27,2019,0,18.817,0,rain,0,6,0
2019-06-28,2019,0,19.219,0,rain,0,6,0
2019-06-29,2019,0,19.279,0,rain,0,6,0
2019-06-30,2019,0,18.728,0,rain,0,6,0
2019-07-01,2019,2.259,18.363,0,rain,0,7,0
2019-07-02,2019,0,18.822,0,rain,0,7,0
2019-07-03,2019,0,18.237,0,rain,0,7,0
2019-07-04,2019,0,18.061,0,rain,0,7,0
2019-07-05,2019,0,18.41,0,rain,0,7,0
2019-07-06,2019,0,15.442,0,rain,0,7,0
2019-07-07,2019,0,17.402,0,rain,0,7,0
2019-07-08,2019,0,16.171,0,rain,0,7,0
2019-07-09,2019,0,17.48,0,rain,0,7,0
2019-07-10,2019,0,19.915,0,rain,0,7,0
2019-07-11,2019,0,20.199,0,rain,0,7,0
2019-07-12,2019,0,20.592,0,rain,0,7,0
2019-07-13,2019,2.19,18.706,0,rain,0,7,0
2019-07-14,2019,0,18.848,0,rain,0,7,0
2019-07-15,2019,0,22.066,0,rain,0,7,0
2019-07-16,2019,0,21.737,0,rain,0,7,0
2019-07-17,2019,0,20.433,0,rain,0,7,0
2019-07-18,2019,0,20.486,0,rain,0,7,0
2019-07-19,2019,0,21.664,0,rain,0,7,0
2019-07-20,2019,0,21.024,0,rain,0,7,0
2019-07-21,2019,0,20.941,0,rain,0,7,0
2019-07-22,2019,0,20.947,0,rain,0,7,0
2019-07-23,2019,0,18.167,0,rain,0,7,0
2019-07-24,2019,0,18.851,0,rain,0,7,0
2019-07-25,2019,15.381,17.967,0,rain,0,7,0
2019-07-26,2019,0,18.319,0,rain,0,7,0
2019-07-27,2019,0,19.217,0,rain,0,7,0
2019-07-28,2019,0,19.858,0,rain,0,7,0
2019-07-29,2019,0,20.58,0,rain,0,7,0
2019-07-30,2019,0,19.288,0,rain,0,7,0
2019-07-31,2019,11.696,17.986,0,rain,0,7,0
2019-08-01,2019,0.994,17.686,0,rain,0,8,0
2019-08-02,2019,0,17.961,0,rain,0,8,0
2019-08-03,2019,8.68,17.785,0,rain,0,8,0
2019-08-04,2019,0,17.529,0,rain,0,8,0
2019-08-05,2019,0,19.65,0,rain,0,8,0
2019-08-06,2019,0,20.013,0,rain,0,8,0
2019-08-07,2019,2.854,17.193,0,rain,0,8,0
2019-08-08,2019,0,18.875,0,rain,0,8,0
2019-08-09,2019,0,15.437,0,rain,0,8,0
2019-08-10,2019,0,17.08,0,rain,0,8,0
2019-08-11,2019,0,16.138,0,rain,0,8,0
2019-08-12,2019,0,18.255,0,rain,0,8,0
2019-08-13,2019,0,19.425,0,rain,0,8,0
2019-08-14,2019,0,20.891,0,rain,0,8,0
2019-08-15,2019,0,21.013,0,rain,0,8,0
2019-08-16,2019,0,20.889,0,rain,0,8,0
2019-08-17,2019,0,19.223,0,rain,0,8,0
2019-08-18,2019,0,19.912,0,rain,0,8,0
2019-08-19,2019,0,20.518,0,rain,0,8,0
2019-08-20,2019,0,21.815,0,rain,0,8,0
2019-08-21,2019,0,21.938,0,rain,0,8,0
2019-08-22,2019,0,20.637,0,rain,0,8,0
2019-08-23,2019,0,19.037,0,rain,0,8,0
2019-08-24,2019,0,19.763,0,rain,0,8,0
2019-08-25,2019,0,20.84,0,rain,0,8,0
2019-08-26,2019,0,21.601,0,rain,0,8,0
2019-08-27,2019,0,21.302,0,rain,0,8,0
2019-08-28,2019,0,21.341,0,rain,0,8,0
2019-08-29,2019,0,19.923,0,rain,0,8,0
2019-08-30,2019,0,20.38,0,rain,0,8,0
2019-08-31,2019,0,21.204,0,rain,0,8,0
2019-09-01,2019,0,20.793,0,rain,0,9,0
2019-09-02,2019,0,19.763,0,rain,0,9,0
2019-09-03,2019,0,20.555,0,rain,0,9,0
2019-09-04,2019,0,20.688,0,rain,0,9,0
2019-09-05,2019,0,20.335,0,rain,0,9,0
2019-09-06,2019,2.709,20.22,0,rain,0,9,0
2019-09-07,2019,0,18.107,0,rain,0,9,0
2019-09-08,2019,0,16.581,0,rain,0,9,0
2019-09-09,2019,0,15.412,0,rain,0,9,0
2019-09-10,2019,2.811,13.421,0,rain,0,9,0
2019-09-11,2019,0,12.293,0,rain,0,9,0
2019-09-12,2019,0,12.136,0,rain,0,9,0
2019-09-13,2019,0,15.221,0,rain,0,9,0
2019-09-14,2019,0,16.951,0,rain,0,9,0
2019-09-15,2019,1.009,11.58,0,rain,0,9,0
2019-09-16,2019,0,13.284,0,rain,0,9,0
2019-09-17,2019,0,14.461,0,rain,0,9,0
2019-09-18,2019,0,13.839,0,rain,0,9,0
2019-09-19,2019,0,15.411,0,rain,0,9,0
2019-09-20,2019,0,13.238,0,rain,0,9,0
2019-09-21,2019,0,11.621,0,rain,0,9,0
2019-09-22,2019,0,12.512,0,rain,0,9,0
2019-09-23,2019,9.484,8.174,0,rain,0,9,0
2019-09-24,2019,0,10.619,0,rain,0,9,0
2019-09-25,2019,0,13.871,0,rain,0,9,0
2019-09-26,2019,0,13.473,0,rain,0,9,0
2019-09-27,2019,0,12.737,0,rain,0,9,0
2019-09-28,2019,0,13.612,0,rain,0,9,0
2019-09-29,2019,0,12.001,0,rain,0,9,0
2019-09-30,2019,0,13.056,0,rain,0,9,0
2019-10-01,2020,0,11.771,0,rain,0,10,0
2019-10-02,2020,0,10.5,0,rain,0,10,0
2019-10-03,2020,0,14.414,0,rain,0,10,0
2019-10-04,2020,0,12.676,0,rain,0,10,0
2019-10-05,2020,0,11.551,0,rain,0,10,0
2019-10-06,2020,0,10.303,0,rain,0,10,0
2019-10-07,2020,0,11.47,0,rain,0,10,0
2019-10-08,2020,0,13.561,0,rain,0,10,0
2019-10-09,2020,0,11.43,0,rain,0,10,0
2019-10-10,2020,0,-0.454,1,snow,0,10,0
2019-10-11,2020,0,1.351,0,rain,0,10,0
2019-10-12,2020,0,7.684,0,rain,0,10,0
2019-10-13,2020,0,9.781,0,rain,0,10,0
2019-10-14,2020,0,9.586,0,rain,0,10,0
2019-10-15,2020,0,9.91,0,rain,0,10,0
2019-10-16,2020,0,11.391,0,rain,0,10,0
2019-10-17,2020,0,11.304,0,rain,0,10,0
2019-10-18,2020,0,6.408,0,rain,0,10,0
2019-10-19,2020,0,5.905,0,rain,0,10,0
2019-10-20,2020,0,1.403,0,rain,0,10,0
2019-10-21,2020,0,2.351,0,rain,0,10,0
2019-10-22,2020,0,6.096,0,rain,0,10,0
2019-10-23,2020,0,6.825,0,rain,0,10,0
2019-10-24,2020,0,-0.21,1,snow,0,10,0
2019-10-25,2020,0,5.632,0,rain,0,10,0
2019-10-26,2020,0,9.347,0,rain,0,10,0
2019-10-27,2020,0,5.256,0,rain,0,10,0
2019-10-28,2020,8.015,-5.114,1,snow,8.015,10,0
2019-10-29,2020,0,-3.323,1,snow,0,10,0
2019-10-30,2020,0,-9.209,1,snow,0,10,0
2019-10-31,2020,2.171,-1.239,1,snow,2.171,10,0
2019-11-01,2020,0,4.838,0,rain,0,11,10.186
2019-11-02,2020,2.178,4.437,0,rain,0,11,10.186
2019-11-03,2020,0,6.94,0,rain,0,11,10.186
2019-11-04,2020,0,7.254,0,rain,0,11,10.186
2019-11-05,2020,0,7.721,0,rain,0,11,10.186
2019-11-06,2020,0,6.48,0,rain,0,11,10.186
2019-11-07,2020,0,5.291,0,rain,0,11,10.186
2019-11-08,2020,0,6.243,0,rain,0,11,10.186
2019-11-09,2020,0,8.243,0,rain,0,11,10.186
2019-11-10,2020,0,8.107,0,rain,0,11,10.186
2019-11-11,2020,0,4.582,0,rain,0,11,10.186
2019-11-12,2020,0,2.36,0,rain,0,11,10.186
2019-11-13,2020,0,6.605,0,rain,0,11,10.186
2019-11-14,2020,0,7.196,0,rain,0,11,10.186
2019-11-15,2020,0,9.03,0,rain,0,11,10.186
2019-11-16,2020,0,6.323,0,rain,0,11,10.186
2019-11-17,2020,0,6.789,0,rain,0,11,10.186
2019-11-18,2020,0,8.454,0,rain,0,11,10.186
2019-11-19,2020,1.071,7.828,0,rain,0,11,10.186
2019-11-20,2020,12.221,1.476,0,rain,0,11,10.186
2019-11-21,2020,5.012,-1.326,1,snow,5.012,11,15.198
2019-11-22,2020,2.605,-1.901,1,snow,2.605,11,17.803
2019-11-23,2020,0,-0.351,1,snow,0,11,17.803
2019-11-24,2020,2.184,1.009,0,rain,0,11,17.803
2019-11-25,2020,6.971,-1.485,1,snow,6.971,11,24.774
2019-11-26,2020,9.003,-9.839,1,snow,9.003,11,33.777
2019-11-27,2020,4.5,-4.131,1,snow,4.5,11,38.277
2019-11-28,2020,0.002,0.512,0,rain,0,11,38.277
2019-11-29,2020,20.843,-4.988,1,snow,20.843,11,59.12
2019-11-30,2020,0,-9.425,1,snow,0,11,59.12
2019-12-01,2020,4.483,-3.826,1,snow,4.483,12,63.603
2019-12-02,2020,0,3.713,0,rain,0,12,63.603
2019-12-03,2020,0,3.856,0,rain,0,12,63.603
2019-12-04,2020,13.864,1.6,0,rain,0,12,63.603
2019-12-05,2020,12.166,-2.043,1,snow,12.166,12,75.769
2019-12-06,2020,0,-0.412,1,snow,0,12,75.769
2019-12-07,2020,7.768,3.06,0,rain,0,12,75.769
2019-12-08,2020,28.148,0.157,0,rain,0,12,75.769
2019-12-09,2020,1.286,-2.563,1,snow,1.286,12,77.055
2019-12-10,2020,0,-2.284,1,snow,0,12,77.055
2019-12-11,2020,0,-0.844,1,snow,0,12,77.055
2019-12-12,2020,0.855,-0.013,1,snow,0.855,12,77.91
2019-12-13,2020,0,1.75,0,rain,0,12,77.91
2019-12-14,2020,2.159,0.157,0,rain,0,12,77.91
2019-12-15,2020,15.659,-6.583,1,snow,15.659,12,93.569
2019-12-16,2020,0,-11.135,1,snow,0,12,93.569
2019-12-17,2020,2.224,-9.745,1,snow,2.224,12,95.793
2019-12-18,2020,0,-1.897,1,snow,0,12,95.793
2019-12-19,2020,0,-4.576,1,snow,0,12,95.793
2019-12-20,2020,0,-1.069,1,snow,0,12,95.793
2019-12-21,2020,0.832,4.011,0,rain,0,12,95.793
2019-12-22,2020,0,5.013,0,rain,0,12,95.793
2019-12-23,2020,0,2.137,0,rain,0,12,95.793
2019-12-24,2020,8.84,-1.148,1,snow,8.84,12,104.633
2019-12-25,2020,3.077,-4.699,1,snow,3.077,12,107.71000000000001
2019-12-26,2020,2.126,-5.927,1,snow,2.126,12,109.836
2019-12-27,2020,10.846,-4.182,1,snow,10.846,12,120.682
2019-12-28,2020,4.927,-9.807,1,snow,4.927,12,125.609
2019-12-29,2020,0,-11.404,1,snow,0,12,125.609
2019-12-30,2020,0,-5.628,1,snow,0,12,125.609
2019-12-31,2020,2.191,-4.673,1,snow,2.191,12,127.8
2020-01-01,2020,2.154,-3.901,1,snow,2.154,1,129.954
2020-01-02,2020,0,-6.278,1,snow,0,1,129.954
2020-01-03,2020,0,-3.469,1,snow,0,1,129.954
2020-01-04,2020,0,2.083,0,rain,0,1,129.954
2020-01-05,2020,0,0.089,0,rain,0,1,129.954
2020-01-06,2020,0,-3.532,1,snow,0,1,129.954
2020-01-07,2020,0,0.761,0,rain,0,1,129.954
2020-01-08,2020,0,-1.08,1,snow,0,1,129.954
2020-01-09,2020,0.187,-6.218,1,snow,0.187,1,130.141
2020-01-10,2020,0,-9.371,1,snow,0,1,130.141
2020-01-11,2020,0.86,-4.511,1,snow,0.86,1,131.001
2020-01-12,2020,0,-6.523,1,snow,0,1,131.001
2020-01-13,2020,1.487,-2.839,1,snow,1.487,1,132.488
2020-01-14,2020,0,1.2,0,rain,0,1,132.488
2020-01-15,2020,0,1.737,0,rain,0,1,132.488
2020-01-16,2020,4.143,0.77,0,rain,0,1,132.488
2020-01-17,2020,0,-6.812,1,snow,0,1,132.488
2020-01-18,2020,0.867,-1.256,1,snow,0.867,1,133.355
2020-01-19,2020,0,0.399,0,rain,0,1,133.355
2020-01-20,2020,4.682,3.214,0,rain,0,1,133.355
2020-01-21,2020,23.524,-0.808,1,snow,23.524,1,156.879
2020-01-22,2020,0,-1.793,1,snow,0,1,156.879
2020-01-23,2020,0,-0.232,1,snow,0,1,156.879
2020-01-24,2020,0,0.622,0,rain,0,1,156.879
2020-01-25,2020,0,0.651,0,rain,0,1,156.879
2020-01-26,2020,1.114,0.93,0,rain,0,1,156.879
2020-01-27,2020,4.98,-3.561,1,snow,4.98,1,161.859
2020-01-28,2020,0.908,-2.459,1,snow,0.908,1,162.767
2020-01-29,2020,0,-3.268,1,snow,0,1,162.767
2020-01-30,2020,0,-4.245,1,snow,0,1,162.767
2020-01-31,2020,0,-0.253,1,snow,0,1,162.767
2020-02-01,2020,0,5.63,0,rain,0,2,162.767
2020-02-02,2020,0,4.95,0,rain,0,2,162.767
2020-02-03,2020,0,-6.439,1,snow,0,2,162.767
2020-02-04,2020,0,-12.513,1,snow,0,2,162.767
2020-02-05,2020,0,-12.493,1,snow,0,2,162.767
2020-02-06,2020,2.213,-4.545,1,snow,2.213,2,164.98
2020-02-07,2020,0,1.484,0,rain,0,2,164.98
2020-02-08,2020,0,3.046,0,rain,0,2,164.98
2020-02-09,2020,0,0.864,0,rain,0,2,164.98
2020-02-10,2020,2.797,-2.426,1,snow,2.797,2,167.77700000000002
2020-02-11,2020,0.008,-4.748,1,snow,0.008,2,167.785
2020-02-12,2020,0,-4.727,1,snow,0,2,167.785
2020-02-13,2020,0,-2.598,1,snow,0,2,167.785
2020-02-14,2020,0,1.283,0,rain,0,2,167.785
2020-02-15,2020,0,0.776,0,rain,0,2,167.785
2020-02-16,2020,0,2.994,0,rain,0,2,167.785
2020-02-17,2020,0,1.678,0,rain,0,2,167.785
2020-02-18,2020,0,-0.916,1,snow,0,2,167.785
2020-02-19,2020,0,0.986,0,rain,0,2,167.785
2020-02-20,2020,0,-0.603,1,snow,0,2,167.785
2020-02-21,2020,2.214,3.958,0,rain,0,2,167.785
2020-02-22,2020,6.594,0.102,0,rain,0,2,167.785
2020-02-23,2020,10.803,-2.666,1,snow,10.803,2,178.588
2020-02-24,2020,0,-4.109,1,snow,0,2,178.588
2020-02-25,2020,0,-9.136,1,snow,0,2,178.588
2020-02-26,2020,0.924,-5.122,1,snow,0.924,2,179.512
2020-02-27,2020,0,1.189,0,rain,0,2,179.512
2020-02-28,2020,2.152,1.769,0,rain,0,2,179.512
2020-02-29,2020,0,3.534,0,rain,0,2,179.512
2020-03-01,2020,0,1.509,0,rain,0,3,179.512
2020-03-02,2020,0,-0.133,1,snow,0,3,179.512
2020-03-03,2020,0,0.746,0,rain,0,3,179.512
2020-03-04,2020,0,4.235,0,rain,0,3,179.512
2020-03-05,2020,2.24,4.02,0,rain,0,3,179.512
2020-03-06,2020,0,5.447,0,rain,0,3,179.512
2020-03-07,2020,0,6.275,0,rain,0,3,179.512
2020-03-08,2020,0,2.287,0,rain,0,3,179.512
2020-03-09,2020,2.25,2.83,0,rain,0,3,179.512
2020-03-10,2020,6.324,1.598,0,rain,0,3,179.512
2020-03-11,2020,7.746,4.439,0,rain,0,3,179.512
2020-03-12,2020,1.445,4.786,0,rain,0,3,179.512
2020-03-13,2020,8.818,0.275,0,rain,0,3,179.512
2020-03-14,2020,0,0.581,0,rain,0,3,179.512
2020-03-15,2020,0,4.018,0,rain,0,3,179.512
2020-03-16,2020,0,4.764,0,rain,0,3,179.512
2020-03-17,2020,0,4.56,0,rain,0,3,179.512
2020-03-18,2020,10.455,0.054,0,rain,0,3,179.512
2020-03-19,2020,4.898,-3.788,1,snow,4.898,3,184.41
2020-03-20,2020,0.991,-2.559,1,snow,0.991,3,185.401
2020-03-21,2020,0,2.388,0,rain,0,3,185.401
2020-03-22,2020,2.259,0.967,0,rain,0,3,185.401
2020-03-23,2020,0,1.263,0,rain,0,3,185.401
2020-03-24,2020,0,2.642,0,rain,0,3,185.401
2020-03-25,2020,0,3.393,0,rain,0,3,185.401
2020-03-26,2020,0,2.959,0,rain,0,3,185.401
2020-03-27,2020,13.563,-5.247,1,snow,13.563,3,198.964
2020-03-28,2020,0,-4.121,1,snow,0,3,198.964
2020-03-29,2020,2.247,1.397,0,rain,0,3,198.964
2020-03-30,2020,0,2.135,0,rain,0,3,198.964
2020-03-31,2020,0,5.637,0,rain,0,3,198.964
2020-04-01,2020,0,6.817,0,rain,0,4,0
2020-04-02,2020,0,4.293,0,rain,0,4,0
2020-04-03,2020,0,2.541,0,rain,0,4,0
2020-04-04,2020,2.225,4.877,0,rain,0,4,0
2020-04-05,2020,0,5.674,0,rain,0,4,0
2020-04-06,2020,0,6.66,0,rain,0,4,0
2020-04-07,2020,0,6.057,0,rain,0,4,0
2020-04-08,2020,0,7.428,0,rain,0,4,0
2020-04-09,2020,0,5.625,0,rain,0,4,0
2020-04-10,2020,0,5.516,0,rain,0,4,0
2020-04-11,2020,0,4.768,0,rain,0,4,0
2020-04-12,2020,0.954,3.79,0,rain,0,4,0
2020-04-13,2020,0,-0.128,1,snow,0,4,0
2020-04-14,2020,0,-3.016,1,snow,0,4,0
2020-04-15,2020,2.23,1.816,0,rain,0,4,0
2020-04-16,2020,0,5.239,0,rain,0,4,0
2020-04-17,2020,0,4.982,0,rain,0,4,0
2020-04-18,2020,0,4.304,0,rain,0,4,0
2020-04-19,2020,0.941,4.745,0,rain,0,4,0
2020-04-20,2020,0,7.098,0,rain,0,4,0
2020-04-21,2020,0,5.045,0,rain,0,4,0
2020-04-22,2020,0,6.2,0,rain,0,4,0
2020-04-23,2020,0,8.573,0,rain,0,4,0
2020-04-24,2020,0,7.254,0,rain,0,4,0
2020-04-25,2020,0,8.403,0,rain,0,4,0
2020-04-26,2020,0,12.506,0,rain,0,4,0
2020-04-27,2020,0,13.65,0,rain,0,4,0
2020-04-28,2020,0,13.062,0,rain,0,4,0
2020-04-29,2020,0,14.125,0,rain,0,4,0
2020-04-30,2020,0,15.897,0,rain,0,4,0
2020-05-01,2020,0,15.152,0,rain,0,5,0
2020-05-02,2020,0,14.245,0,rain,0,5,0
2020-05-03,2020,0,13.346,0,rain,0,5,0
2020-05-04,2020,0,10.79,0,rain,0,5,0
2020-05-05,2020,0,11.043,0,rain,0,5,0
2020-05-06,2020,0,14.166,0,rain,0,5,0
2020-05-07,2020,0,13.029,0,rain,0,5,0
2020-05-08,2020,0,11.327,0,rain,0,5,0
2020-05-09,2020,0,13.259,0,rain,0,5,0
2020-05-10,2020,0,14.532,0,rain,0,5,0
2020-05-11,2020,0,10.923,0,rain,0,5,0
2020-05-12,2020,0,12.075,0,rain,0,5,0
2020-05-13,2020,0,11.153,0,rain,0,5,0
2020-05-14,2020,0,10.528,0,rain,0,5,0
2020-05-15,2020,0,10.576,0,rain,0,5,0
2020-05-16,2020,0,12.991,0,rain,0,5,0
2020-05-17,2020,0,15.492,0,rain,0,5,0
2020-05-18,2020,0,15.715,0,rain,0,5,0
2020-05-19,2020,0,13.065,0,rain,0,5,0
2020-05-20,2020,0,7.8,0,rain,0,5,0
